"Chlorophyll a, total",Divinyl chlorophyll a,Chlorophyll b,19-Hexanoyloxyfucoxanthin,19-Butanoyloxyfucoxanthin,Fucoxanthin,Peridinin,Alloxanthin,Zeaxanthin,Lat,Long,Month,Day,Year
0.68844628,0.3991797991,0.05171455256000001,0.07674492279,0.017988346050000003,0.019170954419999997,0.018526325579999996,6.000000000000003e-05,0.31553675160000005,8.2995,-90.15916666666666,8.0,30.0,2000.0
0.42564945,0.07697957062000002,0.03889588701,0.11469222599999998,0.024041581919999996,0.02193871186,0.022239028249999997,6.000000000000003e-05,0.23287288140000004,8.738833333333334,-90.2945,8.0,30.0,2000.0
0.69954631,0.2255976949,0.06974097174999999,0.15298906210000002,0.02782531073,0.03553871186,0.03371751412000001,6.000000000000003e-05,0.3449896045,8.67,-90.565,8.0,31.0,2000.0
1.2847446,0.567820678,0.11047642940000002,0.2399246102,0.043645107339999996,0.058676881359999995,0.06446522034000002,6.000000000000003e-05,0.5220188023,8.624,-90.58333333333333,8.0,31.0,2000.0
1.4860568,0.4624576949,0.11723326549999999,0.4261048136,0.08002259887,0.10833039549999998,0.07605116384000002,6.000000000000003e-05,0.5700917966,8.519,-90.60066666666667,8.0,31.0,2000.0
2.2828226,1.323391322,0.13673328810000002,0.3403056722999999,0.06199923164000001,0.08565188701,0.07556343503,6.000000000000003e-05,0.8726301017,8.411152,-90.62907999999999,8.0,31.0,2000.0
3.1945997999999998,2.278981243,0.17973703950000003,0.27862268929999995,0.060962305079999994,0.06756429379000001,0.07021884745999998,6.000000000000003e-05,1.232883932,8.2905,-90.66,8.0,31.0,2000.0
4.070488500000001,3.0563299439999994,0.24156248590000004,0.23962110730000002,0.06874870056000003,0.06363579661,0.05734327684000001,6.000000000000003e-05,1.542186757,8.220333333333333,-90.65583333333333,8.0,31.0,2000.0
2.956028,2.214009356,0.1712622373,0.20257509599999998,0.050841717509999995,0.05549152542,0.04051032768,6.000000000000003e-05,0.9696450621,8.101833333333333,-90.68116666666667,8.0,31.0,2000.0
1.0094847,0.24702644069999996,0.09090137852999998,0.27069315250000003,0.04091774010999999,0.07218042938000001,0.049654824859999995,6.000000000000003e-05,0.4301583277,7.8705,-90.7265,8.0,31.0,2000.0
0.75706958,0.09651292655000002,0.03697035028000001,0.4494259887,0.08286815818999999,0.08513441808000001,0.01988727684,6.000000000000003e-05,0.06728465536999999,7.866495,-90.72742799999997,9.0,1.0,2000.0
0.59278732,0.1253093358,0.044706485580000004,0.24482614329999997,0.06304538791000001,0.052591590699999996,0.0175236614,6.000000000000003e-05,0.06453792000000001,7.755,-90.75433333333334,9.0,1.0,2000.0
0.48245906,0.13715184,0.040403653949999986,0.1761625228,0.04661376,0.036273800929999996,0.023895025120000003,6.000000000000003e-05,0.06415021395,7.638,-90.784,9.0,1.0,2000.0
0.60837189,0.2108865042,0.045030653020000005,0.22537853020000004,0.06627264000000001,0.03926777302000001,0.014422437209999998,6.000000000000003e-05,0.06778388093000001,7.522333333333333,-90.81716666666667,9.0,1.0,2000.0
0.4865732199999999,0.3620331572,0.026601778600000004,0.06877147535,0.022654325579999995,0.007698373952999997,0.007663144186000003,6.000000000000003e-05,0.07857164650999998,6.344333333333333,-91.0765,9.0,1.0,2000.0
0.49112714,0.4045056,0.023097823260000004,0.04740973394999999,0.01703941953,0.006292777673999999,0.002670050232999999,6.000000000000003e-05,0.10063237949999998,5.853,-91.17783333333334,9.0,1.0,2000.0
0.43068030999999996,0.3573533246999999,0.0182887814,0.041450299530000005,0.012592342329999999,0.005380353487999999,0.0019187497669999993,6.000000000000003e-05,0.10450776560000001,5.264,-91.31133333333334,9.0,1.0,2000.0
0.51380602,0.4351342884,0.0230292614,0.04167109953,0.013545309770000003,0.0060035720930000005,0.004658589766999999,6.000000000000003e-05,0.1309085247,4.6865,-91.43316666666666,9.0,1.0,2000.0
0.66132963,0.5153308912,0.04153707907000002,0.08503191069999999,0.028957640930000007,0.012794634419999996,0.004213328371999998,6.000000000000003e-05,0.13495487999999997,4.048333333333333,-91.57083333333334,9.0,2.0,2000.0
0.5181021,0.3890264149,0.036567471629999994,0.07597676651,0.026861291160000002,0.01075063814,0.004071159069999999,6.000000000000003e-05,0.11752529859999998,3.488,-91.6875,9.0,2.0,2000.0
0.55525039,0.4082250307,0.03717977302000001,0.07597676651,0.03152760557999999,0.01240192744,0.005212933953000001,6.000000000000003e-05,0.116706173,3.1811666666666665,-91.74133333333333,9.0,2.0,2000.0
0.50382737,0.2973960893,0.04493574698,0.08501081302,0.03093106605,0.01387291535,0.020707557209999998,6.000000000000003e-05,0.08653618605,1.566,-92.09983333333334,9.0,2.0,2000.0
0.45538239,0.204819014,0.04716576,0.09118493023000002,0.0329807107,0.02214396279,0.029532502330000005,6.000000000000003e-05,0.07948286512000001,1.037,-92.2115,9.0,2.0,2000.0
0.51757487,0.2642788019,0.04976164465,0.1104567963,0.026631627909999997,0.025368267910000002,0.04160702512000001,6.000000000000003e-05,0.1392739423,0.29600000000000004,-92.4185,9.0,2.0,2000.0
0.43718094,0.143383613,0.061106388840000005,0.12385464560000001,0.03901669953,0.05470084464999999,0.0213054586,6.000000000000003e-05,0.1040175405,-0.30733333333333335,-92.5035,9.0,3.0,2000.0
0.42700583,0.1191228502,0.08158589023000003,0.07196287256000002,0.03272412278999999,0.045822496739999996,0.017159017670000002,0.021214459529999997,0.05820895256,-0.30966666666666665,-92.4495,9.0,3.0,2000.0
0.50366195,0.1218720893,0.08145858977,0.09184773208999998,0.03553984744,0.05933777860000001,0.025864007440000003,0.02319297488,0.07419335442,-0.29158333333333336,-92.32263333333333,9.0,3.0,2000.0
0.36190819,0.0001,0.1378303926,0.07014137302000001,0.030498887439999994,0.057202961860000005,0.014510757209999996,0.040695426980000005,0.04867974698,-0.2693333333333333,-92.18333333333334,9.0,3.0,2000.0
0.42995796999999997,0.0001,0.1711822884,0.06045256185999998,0.02806171535,0.04627903256000001,0.013012866980000001,0.03149849302,0.05973265115999998,-0.247432,-92.04564800000003,9.0,3.0,2000.0
0.37601639,0.0001,0.17958327070000002,0.054089503260000005,0.029073666980000003,0.03389215256,0.007988360930000002,0.024977101400000007,0.06085373023000001,-0.22195,-91.88336666666666,9.0,3.0,2000.0
0.27725148000000005,0.0001,0.109533946,0.02684066233,0.011396986050000002,0.01792954047,0.005797149767000001,0.009986388837000003,0.026655471629999993,-0.2045,-91.75633333333333,9.0,3.0,2000.0
0.30952287,0.0001,0.1387644056,0.015156993490000001,0.008083177673999997,0.022983851160000002,0.007613291163000002,0.0169399814,0.03770652279,-0.18666666666666665,-91.6105,9.0,3.0,2000.0
0.35242426,0.0001,0.1139146716,0.06273555348999998,0.015893179530000003,0.07168802233,0.007588465115999999,0.028398608370000005,0.032183843719999994,-0.19916666666666666,-91.47216666666667,9.0,3.0,2000.0
0.65632687,0.0001,0.1141680453,0.06018815094000001,0.022511094340000003,0.3244944906,0.015141781130000002,0.09782748678999999,0.025348890570000004,-0.28833333333333333,-91.38433333333333,9.0,3.0,2000.0
0.36554214,0.0001,0.1263610189,0.042943856600000004,0.016137984910000003,0.053822105660000015,0.008117592453,0.08437023396,0.025151230190000002,-0.41433333333333333,-91.324,9.0,3.0,2000.0
0.79226224,0.0001,0.11533542699999999,0.08247654698000001,0.03915156837,0.3868328707,0.024044472559999995,0.06208748651000001,0.01762522047,-0.578,-91.254,9.0,3.0,2000.0
0.29863483,0.0001,0.04357627925,0.03193501131999999,0.015683275470000004,0.10183627919999999,0.010095033959999998,0.04152054339999999,0.009489169811000002,-0.6766666666666666,-91.3745,9.0,3.0,2000.0
0.35184504999999994,0.0001,0.07646219163000001,0.029449897670000006,0.016854965580000002,0.08183223069999998,0.009646638140000002,0.034311181399999995,0.01019430698,-0.843,-91.52866666666667,9.0,4.0,2000.0
0.56549635,0.0001,0.16575929299999997,0.029676993490000008,0.01793900651,0.06725355907000001,3.0286100000000032e-05,0.04604635535,0.016595095809999995,-0.9563333333333334,-91.52583333333334,9.0,4.0,2000.0
1.0038373,0.0001,0.3348633153,0.05223147907000001,0.046697056740000006,0.1468247219,3.0286100000000032e-05,0.08133890232999999,0.04393933395,-1.0498333333333334,-91.40183333333333,9.0,4.0,2000.0
1.1135177,0.0001,0.3365381581,0.07328590883999998,0.04090506419,0.22311442599999998,0.014721622329999998,0.05200168186000002,0.11128770979999998,-1.0785,-91.26066666666667,9.0,4.0,2000.0
0.40968475000000004,0.0001,0.06583083906999998,0.11078656739999998,0.04857810977,0.04983679256000001,0.02227168744,0.02108838698,0.06857044465,-0.8141833333333334,-90.4,9.0,5.0,2000.0
0.71784644,0.0001,0.09709140837000003,0.1991072819,0.05942712557999998,0.06093776372000001,0.025545332089999997,0.08504994977000001,0.12709069400000003,-0.752,-90.5135,9.0,5.0,2000.0
0.44762496,0.0001,0.06272773953,0.1430458047,0.04975943442,0.050929495809999996,0.03338935813999999,0.03547383069999999,0.09670490791000003,-0.6831666666666667,-90.6083,9.0,5.0,2000.0
0.56721357,0.0001,0.08206234046999998,0.1965744893,0.05585657301999999,0.09589819535000002,0.03299160558000001,0.05385180279,0.11064734510000002,-0.5806666666666668,-90.6055,9.0,5.0,2000.0
0.39780128,0.0001,0.05930821952999999,0.15108864,0.05293509209000001,0.04861520371999999,0.037187944189999995,0.028982667910000003,0.07651664371999999,-0.49166666666666664,-90.5345,9.0,5.0,2000.0
0.68174928,0.0001,0.09553096186000003,0.2433195014,0.05565660279,0.10755514049999998,0.02441016558,0.07795738046999999,0.11866932839999998,-0.40850000000000003,-90.42816666666667,9.0,5.0,2000.0
2.3065885,0.0001,0.12043541579999999,0.17575889859999996,0.0456634493,1.291757135,0.0154309507,0.052888364650000005,0.07094210233000002,-0.40166666666666667,-90.31666666666666,9.0,6.0,2000.0
0.24703001000000002,0.0001,0.049496796279999984,0.1416242679,0.05459785673999999,0.06942365022999998,0.02690029395,6.000000000000003e-05,0.05343462698,-0.39799999999999996,-90.21416666666667,9.0,6.0,2000.0
0.30423701999999997,0.0001,0.047737049299999994,0.13164183070000002,0.05312117580999999,0.09494788465000002,0.030220063259999992,6.000000000000003e-05,0.05635007999999998,-0.485,-90.12066666666666,9.0,6.0,2000.0
0.30516635,0.0001,0.05154463256,0.11778563720000002,0.05059793860000002,0.08651863813999999,0.028796673489999994,6.000000000000003e-05,0.05576122047000001,-0.5715833333333333,-90.03366666666666,9.0,6.0,2000.0
0.22672223999999996,0.0001,0.052835453020000006,0.118958266,0.04539819907000001,0.04919015442000001,0.024584930229999996,6.000000000000003e-05,0.061920267909999986,-0.6720333333333334,-89.92616666666666,9.0,6.0,2000.0
0.20902652000000002,0.0001,0.049204398139999994,0.1008916912,0.042425570229999994,0.037725454880000016,0.020217756279999995,6.000000000000003e-05,0.05517984,-0.7481666666666666,-89.8425,9.0,6.0,2000.0
0.20034537,0.0001,0.043799307909999995,0.10028869950000001,0.04342738605,0.028151933020000002,0.02433289673999999,6.000000000000003e-05,0.04812620650999999,-0.7550833333333333,-89.83816666666667,9.0,6.0,2000.0
0.24324464,0.0001,0.05625407999999999,0.1137465153,0.05080324465000001,0.033786597210000005,0.024489800929999996,6.000000000000003e-05,0.05883476093000001,-0.7936666666666666,-89.79416666666667,9.0,6.0,2000.0
0.6914145,0.0001,0.06796844651,0.1439660428,0.06373379721,0.05013535256000001,0.03983499907,6.000000000000003e-05,0.05465608185999998,-0.8746666666666666,-89.69916666666667,9.0,6.0,2000.0
0.19278254,0.0001,0.054823077209999994,0.13411838509999996,0.059476241860000015,0.044889064189999994,0.03683002047,6.000000000000003e-05,0.041605105120000006,-0.9686666666666667,-89.622,9.0,6.0,2000.0
0.26746902,0.0001,0.05371481302000001,0.1392520186,0.057222742330000013,0.04932665302000001,0.03752773952999999,6.000000000000003e-05,0.03800845395,-0.9894166666666667,-89.517,9.0,6.0,2000.0
0.2630705300000001,0.0001,0.053741670699999994,0.1548081488,0.061174325580000015,0.06750440929999998,0.038171475350000005,6.000000000000003e-05,0.04102055442000001,-1.0345833333333334,-89.41083333333333,9.0,6.0,2000.0
0.45517137,0.0001,0.05230924027000001,0.24155664969999996,0.06828109530000001,0.1193742282,0.049875382550000014,6.000000000000003e-05,0.03582259329,-1.1026666666666667,-89.29983333333334,9.0,6.0,2000.0
0.41899448,0.0001,0.049016368420000005,0.2445690316,0.06813369474000001,0.11383073679999998,0.04806808421000001,6.000000000000003e-05,0.03777202105000001,-1.1668333333333334,-89.2005,9.0,6.0,2000.0
0.49936067,0.0001,0.0486552,0.2692268658,0.07212486076000002,0.127705519,0.04217061266000001,6.000000000000003e-05,0.03816036456000001,-1.2225,-89.11533333333334,9.0,6.0,2000.0
0.59434483,0.0001,0.05537310734000001,0.287883887,0.08167105085,0.1359154802,0.06001080226,6.000000000000003e-05,0.04763751412000001,-1.2716666666666667,-89.04583333333333,9.0,6.0,2000.0
0.52160893,0.0001,0.05551832768000001,0.2633463051,0.07927416949,0.1207368136,0.06367317513999998,6.000000000000003e-05,0.06322616948999998,-1.3151666666666666,-88.97966666666667,9.0,7.0,2000.0
0.50932733,0.0001,0.05340989831,0.2422759322,0.07721550281999999,0.1141912768,0.05590653107,6.000000000000003e-05,0.05532718644,-1.3626666666666667,-88.9135,9.0,7.0,2000.0
0.51558211,0.04710888136,0.050274350280000005,0.1993307119,0.06522743503,0.09047936723,0.05016334463,6.000000000000003e-05,0.04910413559000001,-1.4101666666666666,-88.8375,9.0,7.0,2000.0
0.35841953,0.0001,0.05264474790999999,0.19872203159999996,0.06411875720999999,0.09204738977000002,0.04436028279,6.000000000000003e-05,0.05373876837000001,-1.4501666666666666,-88.7715,9.0,7.0,2000.0
0.3368747100000001,0.0001,0.05330205767,0.19238507159999998,0.06188729302,0.08847380093000001,0.03993160185999999,6.000000000000003e-05,0.052269209299999994,-1.5011666666666668,-88.70133333333334,9.0,7.0,2000.0
0.37020728999999997,0.0001,0.04695196596000001,0.20006341280000003,0.059291131909999996,0.09263412765999998,0.03240525957,6.000000000000003e-05,0.04352839149,-1.5556666666666668,-88.63016666666667,9.0,7.0,2000.0
0.33463018,0.0001,0.048517573950000004,0.1904230326,0.05210779534999999,0.09375293022999999,0.03877915534999999,6.000000000000003e-05,0.046221611160000016,-1.5625,-88.62533333333333,9.0,7.0,2000.0
0.31908631,0.0001,0.049656044649999995,0.15692287260000004,0.05084901209,0.07246653766999998,0.03128570791,6.000000000000003e-05,0.053134816740000014,-1.6241666666666668,-88.53266666666667,9.0,7.0,2000.0
0.27440342,0.0001,0.04548522418999999,0.1387264967,0.042304386980000004,0.06626384372,0.02740500837,6.000000000000003e-05,0.05293020279,-1.6848333333333334,-88.44183333333334,9.0,7.0,2000.0
0.43916238,0.06330385115999998,0.04575828836999999,0.12775740280000003,0.04340349766999999,0.06926692465,0.016796003720000004,6.000000000000003e-05,0.05809960186,-1.7396666666666667,-88.35766666666666,9.0,7.0,2000.0
0.27929761999999997,0.0001,0.039679546049999986,0.12104448,0.04022080744,0.06275017674,0.020220390700000004,6.000000000000003e-05,0.04993951256000001,-1.7931666666666666,-88.2745,9.0,7.0,2000.0
0.25949197,0.0001,0.03834715534999999,0.101541946,0.037441518140000005,0.04877074605,0.017616290229999998,6.000000000000003e-05,0.0518909693,-1.8523333333333334,-88.1845,9.0,7.0,2000.0
0.28602958999999994,0.04289940836999999,0.03782326325999999,0.08603685209,0.03572957022999999,0.04256856558,0.01354794419,6.000000000000003e-05,0.045116494879999997,-1.909,-88.09916666666666,9.0,7.0,2000.0
0.29936444,0.03935569116,0.03984261209,0.08885271069999999,0.03547030326,0.040110831629999996,0.012697808370000004,6.000000000000003e-05,0.05198862139999999,-1.9646666666666666,-88.01433333333334,9.0,7.0,2000.0
